"","CEB01","CEB02","CEB03","CEB04","CEB05","CEB06","CEB07","CEB08","CEB09","CEB10","CEB11","CEB12","CEB13","CEB14","CEB15","CEB16","CEB18","CEB19","CEB20","CEB21","CEB22","CEB23","CEB24","CEB25","CEB26","CEB27","CEB29","CEB32","CEB33","CEB35","LEY01","LEY02","LEY04","LEY05","LEY06","LEY07","LEY09","LEY10","LEY11","LEY13","LEY14","LEY15"
"CEB22",0.0121688089742927,0.0309739930656717,0.00808385484064697,-0.0190261681473699,0.027056551493339,1.01802050636634e-05,0.0162317805016288,0.0171016597535218,0.0130826063953935,0.0275193121517324,0.0305360633108311,0.0180047547459424,0.0129222633262908,0.0115708064091864,0.0107018291476579,-0.0132187548751129,0.0307535336025143,-0.00482326710572123,-0.00685945994625385,0.0343049324514427,NA,-0.0037710416264861,0.00748482984419282,0.0115435772379841,0.00564757711394795,0.027309099535694,-0.0206434780815955,0.0305279799544966,0.0596957325583854,0.0201174491517233,-0.00768292434909454,0.0209264120974683,0.0543171544938374,0.0123462838851286,0.0509098807575345,0.0517714627923233,-0.0386330270925892,0.00671303616237174,0.00500321118701925,0.0228034072208154,0.0231423821073414,0.00287785331905855
"CEB23",-0.00128496330316584,0.0551500653563643,0.0195625336359857,-0.00297221292887309,0.0265438628704297,-0.0101685239721108,0.00795521972008627,0.0158385949510799,0.0112708911369023,0.0160871568015024,0.02742934335941,0.0078001125420025,0.0325976651556048,0.0241374992365773,0.0205691884013292,0.00216763408427813,0.0557488518705273,0.00881942685656471,0.000663047992100201,0.06189835994445,-0.0037710416264861,NA,0.0256926794971069,0.0347021195316868,0.00540346835973017,0.0372108989684372,0.000815902171465736,0.0601792291698777,0.0727254126512367,0.03612693457949,0.0284777732677638,0.0532657429383626,0.0666046684667092,0.0197591195004615,0.0652988639740828,0.0788284071488436,0.0192648821547142,-6.93375654862494e-05,0.0163302848188656,0.0117565136130072,0.00730362818704401,0.00643269319508575
"CEB24",-0.00133091911464825,0.00746230089333842,0.079642309486975,-0.0136756461221255,0.00931783507106415,0.0180945784083614,0.0141371185641273,0.00154560136185258,-0.000696479738930865,0.00459225706353508,0.0101803845439397,-0.00338353566413135,0.0184852844085013,0.0162736070291573,0.0295088676944419,0.0247496862189747,0.0258182061559779,0.00270818023661842,0.0435115185184432,0.0293042476832549,0.00748482984419282,0.0256926794971069,NA,-0.014962212764605,-0.00267511237696741,0.0243649625446136,-0.00573800370247549,0.0251908738994141,0.0416587100105738,-0.00639173604439841,-0.00597054938098146,0.00191373655577112,0.0286212823867838,0.00515432129666469,0.0285276782331405,0.0260086582539204,-0.05651379625321,-0.00795087859166647,0.000697465035874319,0.00820723499461884,0.0140376429415576,-0.000372607001592723
"CEB25",0.00700287597055863,0.00135489339377039,0.0847995825964003,-0.0115680621744565,0.00780307695347892,0.0260819578144413,0.0174002787330619,0.00337572024825378,0.00355630726294055,0.0126830849923918,0.0147339036607568,0.00435943785322877,0.01318357742943,0.0207646139432147,0.0277138730152944,0.0260103644306771,0.0289137069940619,0.00523262082953613,0.0501018657795655,0.0244115256040012,0.0115435772379841,0.0347021195316868,-0.014962212764605,NA,0.000229807625741587,0.0107374665320053,-0.00764663542848526,0.0117112213967831,0.0366163516222803,-0.00625476158879814,-0.0178762789721182,-0.0120567081850183,0.029748150481366,0.00455880031405636,0.0315141905551232,0.0170839571596432,-0.069770089493696,-0.00299923147251799,0.0040276555704984,0.0157954235448245,0.0211160324101456,-0.00195580350881702
"CEB26",-0.000723038330207313,0.0206279282369268,0.0625226405383467,-0.00991786481488402,-0.00561915185945495,0.00208887089374816,-0.000594783041341485,-0.00178903513266773,-0.00429704186445933,-0.00516739113688015,0.00623015039553372,-0.0089867438204131,0.0119560372651372,0.0216780734379369,0.0188585390748966,0.0137052205631128,0.027257212618059,0.00132407765497562,0.0307613318828926,0.0293817857416515,0.00564757711394795,0.00540346835973017,-0.00267511237696741,0.000229807625741587,NA,0.00686560337634696,-0.000151819289423296,0.0158963786108124,0.0387470412097349,0.00147518383875193,-0.0137370571420164,0.00501406799594341,0.0339684228764913,0.00377576931332713,0.037750612204458,0.0272815737831322,-0.0292369802474193,-0.0200902427046402,0.00092853066995056,0.00164334271722383,0.00390825291827505,-0.00337389668739134
"CEB27",0.0308620938371502,0.0397643527467038,0.0763473488127512,0.0242784582939595,0.0280314946387199,0.0365050737590919,0.0338707951904911,0.0269018172033403,0.0293243398049789,0.0342865634750365,0.0426534913465051,0.0287695272958664,0.0367791305173478,0.0460770533498636,-0.00877206613256822,0.0353117321533392,0.0590461297462789,0.0244845806874014,0.0490347556507669,0.0485977910592304,0.027309099535694,0.0372108989684372,0.0243649625446136,0.0107374665320053,0.00686560337634696,NA,0.0182863644568186,0.0590437924396835,0.0674032700482426,0.0156131341169291,0.0138094993872561,0.0420044937715809,0.0613584702252107,0.0336104977991362,0.0605835871403293,0.0516786101116779,0.00304428391245109,0.00133211101501913,0.0262857837998182,0.0360233431107831,0.0375780565100683,0.0238017387059499
"CEB29",-0.00222585164690735,0.0176862521611023,0.0207219864961734,-0.0295697869240842,0.0193944748576969,0.00367554278940646,0.0127300293961384,0.00785161285087837,0.00485066161611337,0.0231887142853416,0.0218159828698111,0.00593060998444646,0.00242970366008337,0.00552868146163051,0.00436918374254338,-0.011599395736597,0.0207464007431501,-0.0119395216112347,0.0038279778192432,0.0293512425660856,-0.0206434780815955,0.000815902171465736,-0.00573800370247549,-0.00764663542848526,-0.000151819289423296,0.0182863644568186,NA,0.0282073390591582,0.0556191604010489,0.000831364641437358,-0.00708990927221788,0.00441396248711152,0.0446523495546283,0.00294949706145573,0.0393242374634464,0.0346628804481917,-0.0657208272341703,0.00525051552473677,-0.00802245829848976,0.0148176379421447,0.0221376085752779,-0.0100155696924345
"CEB32",0.0045677340685554,-0.018172871537369,0.186278786251943,-0.0158317957128864,-0.00768353757183715,0.0540901164243579,0.00695048763798047,0.00810225564121535,-0.00724161839350646,0.0143137599624941,-0.0108559272551957,-0.00348288817074143,-0.0468584850264239,-0.0252820004152153,0.0420960315720237,0.0581599191702004,-0.0389662261380322,-0.0114706785938004,0.115168125995456,0,0.0305279799544966,0.0601792291698777,0.0251908738994141,0.0117112213967831,0.0158963786108124,0.0590437924396835,0.0282073390591582,NA,0.00167603741961565,-0.0201339634595805,0,0,-0.0227682820798806,-0.0134908145974401,-0.00530037689958732,-0.0127249799380947,0,0.0479291747227028,-0.0392984768058305,0.0173624109225313,0.0714458433414473,0.0499931909252566
"CEB33",0.0257699279329328,0.00343201390388122,0.146324022427368,0.0368005896483399,0.016323618140792,0.0592530155322754,0.02396172555342,0.0256764222271453,0.0195006332205184,0.0193291637259494,0.0106958059427592,0.0106594925107478,-0.000335343040541848,0.0134452579006574,0.123886059192128,0.0657587317701977,0.00945912137489397,0.0195460706223649,0.110819699122399,0.0140895224755778,0.0596957325583854,0.0727254126512367,0.0416587100105738,0.0366163516222803,0.0387470412097349,0.0674032700482426,0.0556191604010489,0.00167603741961565,NA,0.01620199884225,-0.0354203409758965,-0.00401092130379097,0.000388161886785734,0.00894167950149052,0.000482438542023378,0.0240518462157949,0.0931727525466194,0.0418493042422411,0.00168431877222073,0.0263586591456114,0.0790834483743988,0.05917032289813
"CEB35",0.000320143522175646,-0.0127090035272336,0.0885850876659532,-0.00464530724545259,-0.00127919999958342,0.0292473716714625,0.0108970614857791,-0.0011337828211134,0.00128045923074226,0.00396300051464569,0.00127961353289444,-0.0124502833563774,-0.0164918104261284,0.00801809052081817,0.0196480641488217,0.0312785920176678,0.00676466637274111,-0.0045539164640004,0.0536792417018879,-0.0169913165020539,0.0201174491517233,0.03612693457949,-0.00639173604439841,-0.00625476158879814,0.00147518383875193,0.0156131341169291,0.000831364641437358,-0.0201339634595805,0.01620199884225,NA,-0.0505231180058465,-0.0379012014883792,0.00947003788467092,-0.00173741118327894,0.012110595994421,-0.0360933798936858,-0.039411147016093,-0.0108477698265996,-0.00954593002301474,0.00678171481130045,0.0240288068969371,0.0106808010889459
"LEY01",-0.0218679244131018,-0.046973751636964,0.158322243127897,-0.046311938576971,-0.0247028974531946,0.0208394877484794,-0.0223194477858177,-0.0259583394357695,-0.0321538467575966,-0.00612057634600603,-0.0319808407638019,-0.0217323633512803,-0.0604129793510324,-0.0607500444339119,0.00234139814918051,0.0100829222629429,-0.0499208543010371,-0.0413252192442353,0.0851511322448708,0,-0.00768292434909454,0.0284777732677638,-0.00597054938098146,-0.0178762789721182,-0.0137370571420164,0.0138094993872561,-0.00708990927221788,0,-0.0354203409758965,-0.0505231180058465,NA,0,-0.0371185407145179,-0.0371085987729743,-0.0423205477442561,-0.030031066620642,0,0.0206641307700216,-0.0615362822917431,-0.00703904491526208,0.0354451415672822,0.0179436598699493
"LEY02",-0.00604980178009781,-0.0391169591317072,0.194585448392555,-0.0288767807348119,-0.0156239954562715,0.0479727834950009,-0.00771223551650513,-0.00244672134008557,-0.0148757375191817,0.0105138822399126,-0.0153136013315513,-0.0291234550362267,-0.0510648596321394,-0.0324472014728472,0.040870062965083,0.0466087796942238,-0.0458636537725009,-0.0188645546750959,0.112011793123511,0,0.0209264120974683,0.0532657429383626,0.00191373655577112,-0.0120567081850183,0.00501406799594341,0.0420044937715809,0.00441396248711152,0,-0.00401092130379097,-0.0379012014883792,0,NA,-0.0250862473794527,-0.0151506201142378,-0.0261458052189523,-0.0303897032534859,0,0.0417532197756543,-0.0353885406282209,0.00623971318214554,0.069309110449982,0.0343413894747901
"LEY04",0.0209512566599986,-0.00309444728652925,0.131211658299798,0.0272706683023129,0.0103789007222726,0.0560025212161168,0.023594791963099,0.0235331716315597,0.0180501564072968,0.018996687933417,0.00840734026046998,0.00675195236671243,0.00198600507049157,0.014583932858111,0.107798337908686,0.0617215978657614,0.00377159967658729,0.0158500888408002,0.100891734320013,0.000899079645193606,0.0543171544938374,0.0666046684667092,0.0286212823867838,0.029748150481366,0.0339684228764913,0.0613584702252107,0.0446523495546283,-0.0227682820798806,0.000388161886785734,0.00947003788467092,-0.0371185407145179,-0.0250862473794527,NA,0.00660652340141226,-0.00406836175483887,0.00443741598435586,0.0716951622699647,0.0378512535510235,7.32620598561441e-05,0.0284445791071749,0.0707842231829539,0.0522310813194004
"LEY05",-0.00273026603763445,-0.00334082547736208,0.071239915141359,-0.00668068509631881,-0.00505763413715161,0.0143273511490963,0.00322621310012285,0.00230946093017745,-0.00378596154526762,0.000811847964514941,-8.26123410227699e-05,-0.0143863189021597,-0.0131227196918518,-0.00416446427109951,0.0464105400687807,0.0210844260391641,0.00423698120016517,-0.00477896148728113,0.0431350947384701,0.00296645522374234,0.0123462838851286,0.0197591195004615,0.00515432129666469,0.00455880031405636,0.00377576931332713,0.0336104977991362,0.00294949706145573,-0.0134908145974401,0.00894167950149052,-0.00173741118327894,-0.0371085987729743,-0.0151506201142378,0.00660652340141226,NA,0.00733618439296154,0.013967660151073,0.00280086023078777,0.00103506055032233,-0.01079861748381,0.000122224739126113,0.0266133531460714,0.00956849058094585
"LEY06",0.0221001465665951,-4.48110574778673e-05,0.118641237667075,0.0256934479833232,0.0148407826999843,0.0572064771623695,0.0263264372358346,0.0255735319273269,0.0210484944698296,0.020424247684677,0.0125875203844515,0.00931001358762383,-0.0033881074449855,0.00990579927961709,0.103122964934877,0.0563731203874768,-0.00264940793979676,0.0153664854252403,0.0926512898655086,0.00443341850862604,0.0509098807575345,0.0652988639740828,0.0285276782331405,0.0315141905551232,0.037750612204458,0.0605835871403293,0.0393242374634464,-0.00530037689958732,0.000482438542023378,0.012110595994421,-0.0423205477442561,-0.0261458052189523,-0.00406836175483887,0.00733618439296154,NA,0.0157163855457585,0.0698836827219403,0.0457775508245129,0.00586462714513265,0.0284228223253237,0.0740027499926397,0.0523789841542878
"LEY07",0.0242613205187581,-0.0113097960879436,0.165714424939394,0.0120262067766989,0.0205811886986914,0.078788989299058,0.0292905063293101,0.0223509094605167,0.0259541298911318,0.0308722294275307,0.0164935038907449,0.0192771481194099,0.00343118951267019,0.018185730151051,0.101418002466091,0.0669355275730153,0.0117432708907871,0.0141161649904044,0.107151724623244,0.0200203596878181,0.0517714627923233,0.0788284071488436,0.0260086582539204,0.0170839571596432,0.0272815737831322,0.0516786101116779,0.0346628804481917,-0.0127249799380947,0.0240518462157949,-0.0360933798936858,-0.030031066620642,-0.0303897032534859,0.00443741598435586,0.013967660151073,0.0157163855457585,NA,0.0244953504195963,0.0439628482972136,0.00989046993773463,0.034626689631258,0.069757015090915,0.0422256288805988
"LEY09",-0.00862748555353842,0.00775932782051568,0.129148135477249,-0.0544049272386933,0.0235871448352836,0.0261096136062758,0.0157070003406374,-0.0138423932273723,-0.00230079674984107,0.028852793560683,0.026448390859589,0.0125840845650483,-0.00898096036402824,0.010333080570866,-0.00969907983088784,0.00692470996933502,0.053861966410077,-0.00880555991823179,0.0485113126155471,0,-0.0386330270925892,0.0192648821547142,-0.05651379625321,-0.069770089493696,-0.0292369802474193,0.00304428391245109,-0.0657208272341703,0,0.0931727525466194,-0.039411147016093,0,0,0.0716951622699647,0.00280086023078777,0.0698836827219403,0.0244953504195963,NA,0.0411392405063291,-0.00610434868779622,0.0108287105151371,0.000176629539313236,-0.043086201733399
"LEY10",-0.00584419734874398,0.0226014815569739,0.116773197699087,-0.0106384114200152,-0.0149599541894992,-0.00575991174866869,-0.0208875200425058,-0.0154770403044303,-0.0177484795522992,-0.0117125504847089,-0.00720972786689863,-0.0313799555355644,0.0225338775625866,0.0210706493900172,0.0123483188111402,0.0370426003408044,0.030818823593307,-0.00145852307228206,0.0516252329875475,0.0461538461538462,0.00671303616237174,-6.93375654862494e-05,-0.00795087859166647,-0.00299923147251799,-0.0200902427046402,0.00133211101501913,0.00525051552473677,0.0479291747227028,0.0418493042422411,-0.0108477698265996,0.0206641307700216,0.0417532197756543,0.0378512535510235,0.00103506055032233,0.0457775508245129,0.0439628482972136,0.0411392405063291,NA,7.65547362457976e-05,-0.0180175617275578,-0.0136039268664964,-0.0162223568971147
"LEY11",-0.00316858852076994,-0.00472186536048311,0.0680213863450404,-0.0169573389773483,0.00129551426114966,0.015304333713066,0.00195584212692181,-0.00468812882188333,-0.00471772025828553,0.00496124941061045,-0.00354916993298017,-0.00597474996924271,-0.0255212285398252,-0.0129131155327368,0.0426668107940638,0.0119937007084871,-0.00398827027859731,-0.0137962436403287,0.0413661766604522,-0.0306076079748757,0.00500321118701925,0.0163302848188656,0.000697465035874319,0.0040276555704984,0.00092853066995056,0.0262857837998182,-0.00802245829848976,-0.0392984768058305,0.00168431877222073,-0.00954593002301474,-0.0615362822917431,-0.0353885406282209,7.32620598561441e-05,-0.01079861748381,0.00586462714513265,0.00989046993773463,-0.00610434868779622,7.65547362457976e-05,NA,0.00710871176881227,0.0294719296045726,0.00980553649957929
"LEY13",0.00145474852876773,0.0165438666212181,0.080967141581817,0.00544679423252414,-0.00474393642971166,0.0055927414511955,-0.0042591490540976,-0.00598226027256936,-0.00176509461031333,-0.00904222911416285,0.00227944978921823,-0.017412729913539,0.0115509003511605,0.0188543837753211,0.053356986354482,0.0333857144809228,0.0252264635950299,0.00522294058388788,0.0458165155903766,0.0149736942424354,0.0228034072208154,0.0117565136130072,0.00820723499461884,0.0157954235448245,0.00164334271722383,0.0360233431107831,0.0148176379421447,0.0173624109225313,0.0263586591456114,0.00678171481130045,-0.00703904491526208,0.00623971318214554,0.0284445791071749,0.000122224739126113,0.0284228223253237,0.034626689631258,0.0108287105151371,-0.0180175617275578,0.00710871176881227,NA,0.00407308071101553,0.00692957408093971
"LEY14",0.0109909368254447,0.0503066599476361,0.0805963587755713,0.0135988383610791,0.0137861153760073,-0.00188208316182577,-0.000114282244183366,0.00305165459509096,0.00581365863739713,0.00634887733536664,0.0222286152027399,-0.00474323402204137,0.0462642889921151,0.0534362922953562,0.0484484217817008,0.0355995890641074,0.0692691934553571,0.0235479905686265,0.0376427731596852,0.0662139246742571,0.0231423821073414,0.00730362818704401,0.0140376429415576,0.0211160324101456,0.00390825291827505,0.0375780565100683,0.0221376085752779,0.0714458433414473,0.0790834483743988,0.0240288068969371,0.0354451415672822,0.069309110449982,0.0707842231829539,0.0266133531460714,0.0740027499926397,0.069757015090915,0.000176629539313236,-0.0136039268664964,0.0294719296045726,0.00407308071101553,NA,0.00346903152209408
"LEY15",0.00635942700224401,0.0262343193278174,0.0531538185456998,-0.0063054920632228,0.00822656121749312,0.00474305057555268,0.00666191221398024,0.00182194130626376,0.00564759613056641,0.00844890505461315,0.0171234909147079,-0.00362340485284635,0.0311961893083281,0.0246786690972302,0.0275799033827756,0.0112682062541803,0.0472473311656125,0.0032081916619955,0.0218035288024256,0.0419136782721101,0.00287785331905855,0.00643269319508575,-0.000372607001592723,-0.00195580350881702,-0.00337389668739134,0.0238017387059499,-0.0100155696924345,0.0499931909252566,0.05917032289813,0.0106808010889459,0.0179436598699493,0.0343413894747901,0.0522310813194004,0.00956849058094585,0.0523789841542878,0.0422256288805988,-0.043086201733399,-0.0162223568971147,0.00980553649957929,0.00692957408093971,0.00346903152209408,NA
